timestamp,user,enabled_roles,action,entity_category,entity,result,query_id
2026-09-17T15:43:59.624029Z,gov-tha,gov_thailand_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.customer_name,COLUMN_MASK,20260917_154359_01254_ueuue
2026-09-17T15:43:59.617660Z,gov-tha,gov_thailand_analyst|public,EXECUTE,Queries,,ALLOW,20260917_154359_01254_ueuue
2026-09-17T15:43:59.485936Z,gov-fraud,gov_fraud_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.*,ROW_FILTER,20260917_154359_01253_ueuue
2026-09-17T15:43:59.479962Z,gov-fraud,gov_fraud_analyst|public,SELECT,Tables,"js_financial_ice.gov_demo.customer_transactions.[fraud_flag,account_id,country_code,customer_name,mobile_number,risk_score,transaction_id,national_id,fraud_t...",ALLOW,20260917_154359_01253_ueuue
2026-09-17T15:43:59.478397Z,gov-fraud,gov_fraud_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.customer_name,COLUMN_MASK,20260917_154359_01253_ueuue
2026-09-17T15:43:59.478389Z,gov-fraud,gov_fraud_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.email,COLUMN_MASK,20260917_154359_01253_ueuue
2026-09-17T15:43:59.478364Z,gov-fraud,gov_fraud_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.mobile_number,COLUMN_MASK,20260917_154359_01253_ueuue
2026-09-17T15:43:59.478322Z,gov-fraud,gov_fraud_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.national_id,COLUMN_MASK,20260917_154359_01253_ueuue
2026-09-17T15:43:59.464599Z,gov-fraud,gov_fraud_analyst|public,EXECUTE,Queries,,ALLOW,20260917_154359_01253_ueuue
2026-09-17T15:43:16.012645Z,gov-tha,gov_thailand_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.*,ROW_FILTER,20260917_154315_01252_ueuue
2026-09-17T15:43:16.007730Z,gov-tha,gov_thailand_analyst|public,SELECT,Tables,"js_financial_ice.gov_demo.customer_transactions.[fraud_flag,account_id,country_code,customer_name,mobile_number,risk_score,transaction_id,national_id,email]",ALLOW,20260917_154315_01252_ueuue
2026-09-17T15:43:16.006483Z,gov-tha,gov_thailand_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.account_id,COLUMN_MASK,20260917_154315_01252_ueuue
2026-09-17T15:43:16.006471Z,gov-tha,gov_thailand_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.email,COLUMN_MASK,20260917_154315_01252_ueuue
2026-09-17T15:43:16.006458Z,gov-tha,gov_thailand_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.mobile_number,COLUMN_MASK,20260917_154315_01252_ueuue
2026-09-17T15:43:16.006440Z,gov-tha,gov_thailand_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.national_id,COLUMN_MASK,20260917_154315_01252_ueuue
2026-09-17T15:43:16.006412Z,gov-tha,gov_thailand_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.customer_name,COLUMN_MASK,20260917_154315_01252_ueuue
2026-09-17T15:43:16.000461Z,gov-tha,gov_thailand_analyst|public,EXECUTE,Queries,,ALLOW,20260917_154315_01252_ueuue
2026-09-17T15:43:15.863631Z,gov-fraud,gov_fraud_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.*,ROW_FILTER,20260917_154315_01251_ueuue
2026-09-17T15:43:15.851642Z,gov-fraud,gov_fraud_analyst|public,SELECT,Tables,"js_financial_ice.gov_demo.customer_transactions.[fraud_flag,account_id,country_code,customer_name,mobile_number,risk_score,transaction_id,national_id,email]",ALLOW,20260917_154315_01251_ueuue
2026-09-17T15:43:15.850170Z,gov-fraud,gov_fraud_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.customer_name,COLUMN_MASK,20260917_154315_01251_ueuue
2026-09-17T15:43:15.850162Z,gov-fraud,gov_fraud_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.email,COLUMN_MASK,20260917_154315_01251_ueuue
2026-09-17T15:43:15.850151Z,gov-fraud,gov_fraud_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.mobile_number,COLUMN_MASK,20260917_154315_01251_ueuue
2026-09-17T15:43:15.850127Z,gov-fraud,gov_fraud_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.national_id,COLUMN_MASK,20260917_154315_01251_ueuue
2026-09-17T15:43:15.844337Z,gov-fraud,gov_fraud_analyst|public,EXECUTE,Queries,,ALLOW,20260917_154315_01251_ueuue
2026-09-17T15:43:15.723081Z,gov-admin,gov_data_admin|public,SELECT,Tables,"js_financial_ice.gov_demo.customer_transactions.[fraud_flag,account_id,country_code,customer_name,mobile_number,risk_score,transaction_id,national_id,email]",ALLOW,20260917_154315_01250_ueuue
2026-09-17T15:43:15.710127Z,gov-admin,gov_data_admin|public,EXECUTE,Queries,,ALLOW,20260917_154315_01250_ueuue
2026-09-17T15:42:25.512160Z,gov-tha,gov_thailand_analyst|public,SELECT,Tables,"js_financial_ice.gov_demo.customer_transactions.[customer_name,national_id]",ALLOW,20260917_154225_01241_ueuue
2026-09-17T15:42:25.511151Z,gov-tha,gov_thailand_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.account_id,COLUMN_MASK,20260917_154225_01241_ueuue
2026-09-17T15:42:25.511144Z,gov-tha,gov_thailand_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.email,COLUMN_MASK,20260917_154225_01241_ueuue
2026-09-17T15:42:25.511136Z,gov-tha,gov_thailand_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.mobile_number,COLUMN_MASK,20260917_154225_01241_ueuue
2026-09-17T15:42:25.511126Z,gov-tha,gov_thailand_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.national_id,COLUMN_MASK,20260917_154225_01241_ueuue
2026-09-17T15:42:25.511108Z,gov-tha,gov_thailand_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.customer_name,COLUMN_MASK,20260917_154225_01241_ueuue
2026-09-17T15:42:25.504839Z,gov-tha,gov_thailand_analyst|public,EXECUTE,Queries,,ALLOW,20260917_154225_01241_ueuue
2026-09-17T15:42:25.423367Z,gov-fraud,gov_fraud_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.customer_name,COLUMN_MASK,20260917_154225_01240_ueuue
2026-09-17T15:42:25.423360Z,gov-fraud,gov_fraud_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.email,COLUMN_MASK,20260917_154225_01240_ueuue
2026-09-17T15:42:25.423349Z,gov-fraud,gov_fraud_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.mobile_number,COLUMN_MASK,20260917_154225_01240_ueuue
2026-09-17T15:42:25.423327Z,gov-fraud,gov_fraud_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.national_id,COLUMN_MASK,20260917_154225_01240_ueuue
2026-09-17T15:42:25.417675Z,gov-fraud,gov_fraud_analyst|public,EXECUTE,Queries,,ALLOW,20260917_154225_01240_ueuue
2026-09-17T15:42:25.292170Z,gov-admin,gov_data_admin|public,SELECT,Tables,js_financial_ice.gov_demo.customer_transactions.country_code,ALLOW,20260917_154225_01239_ueuue
2026-09-17T15:42:25.286582Z,gov-admin,gov_data_admin|public,EXECUTE,Queries,,ALLOW,20260917_154225_01239_ueuue
2026-09-17T15:42:25.192032Z,gov-tha,gov_thailand_analyst|public,SELECT,Tables,"js_financial_ice.gov_demo.customer_transactions.[customer_name,national_id]",ALLOW,20260917_154225_01238_ueuue
2026-09-17T15:42:25.190605Z,gov-tha,gov_thailand_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.account_id,COLUMN_MASK,20260917_154225_01238_ueuue
2026-09-17T15:42:25.190591Z,gov-tha,gov_thailand_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.email,COLUMN_MASK,20260917_154225_01238_ueuue
2026-09-17T15:42:25.190554Z,gov-tha,gov_thailand_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.mobile_number,COLUMN_MASK,20260917_154225_01238_ueuue
2026-09-17T15:42:25.190534Z,gov-tha,gov_thailand_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.national_id,COLUMN_MASK,20260917_154225_01238_ueuue
2026-09-17T15:42:25.190503Z,gov-tha,gov_thailand_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.customer_name,COLUMN_MASK,20260917_154225_01238_ueuue
2026-09-17T15:42:25.183958Z,gov-tha,gov_thailand_analyst|public,EXECUTE,Queries,,ALLOW,20260917_154225_01238_ueuue
2026-09-17T15:42:25.091919Z,gov-fraud,gov_fraud_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.customer_name,COLUMN_MASK,20260917_154225_01237_ueuue
2026-09-17T15:42:25.091904Z,gov-fraud,gov_fraud_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.email,COLUMN_MASK,20260917_154225_01237_ueuue
2026-09-17T15:42:25.091884Z,gov-fraud,gov_fraud_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.mobile_number,COLUMN_MASK,20260917_154225_01237_ueuue
2026-09-17T15:42:25.091845Z,gov-fraud,gov_fraud_analyst|public,(ANY),Tables,js_financial_ice.gov_demo.customer_transactions.national_id,COLUMN_MASK,20260917_154225_01237_ueuue
2026-09-17T15:42:25.083310Z,gov-fraud,gov_fraud_analyst|public,EXECUTE,Queries,,ALLOW,20260917_154225_01237_ueuue
2026-09-17T15:42:24.959118Z,gov-admin,gov_data_admin|public,SELECT,Tables,"js_financial_ice.gov_demo.customer_transactions.[fraud_flag,account_id,country_code,customer_name,mobile_number,risk_score,transaction_id,national_id,email]",ALLOW,20260917_154224_01236_ueuue
2026-09-17T15:42:24.945352Z,gov-admin,gov_data_admin|public,EXECUTE,Queries,,ALLOW,20260917_154224_01236_ueuue
2026-09-17T15:41:47.106667Z,gov-audit,gov_auditor|public,SELECT,Tables,js_financial_ice.gov_demo.customer_transactions.*,DENY,20260917_154147_01233_ueuue
2026-09-17T15:41:47.099859Z,gov-audit,gov_auditor|public,EXECUTE,Queries,,ALLOW,20260917_154147_01233_ueuue
2026-09-17T15:41:46.992788Z,gov-tha,gov_thailand_analyst|public,SELECT,Tables,js_financial_ice.gov_demo.customer_transactions.*,ALLOW,20260917_154146_01232_ueuue
2026-09-17T15:41:46.985793Z,gov-tha,gov_thailand_analyst|public,EXECUTE,Queries,,ALLOW,20260917_154146_01232_ueuue
2026-09-17T15:41:46.904220Z,gov-biz,gov_business_analyst|public,SELECT,Tables,js_financial_ice.gov_demo.customer_transactions.*,DENY,20260917_154146_01231_ueuue
2026-09-17T15:41:46.897292Z,gov-biz,gov_business_analyst|public,EXECUTE,Queries,,ALLOW,20260917_154146_01231_ueuue
2026-09-17T15:41:46.798912Z,gov-fraud,gov_fraud_analyst|public,SELECT,Tables,js_financial_ice.gov_demo.customer_transactions.*,ALLOW,20260917_154146_01230_ueuue
2026-09-17T15:41:46.791607Z,gov-fraud,gov_fraud_analyst|public,EXECUTE,Queries,,ALLOW,20260917_154146_01230_ueuue
2026-09-17T15:41:46.693679Z,gov-admin,gov_data_admin|public,SELECT,Tables,js_financial_ice.gov_demo.customer_transactions.*,ALLOW,20260917_154146_01229_ueuue
2026-09-17T15:41:46.681602Z,gov-admin,gov_data_admin|public,EXECUTE,Queries,,ALLOW,20260917_154146_01229_ueuue
2026-09-17T15:41:46.591960Z,gov-audit,gov_auditor|public,EXECUTE,Queries,,ALLOW,20260917_154146_01228_ueuue
2026-09-17T15:41:46.503564Z,gov-tha,gov_thailand_analyst|public,EXECUTE,Queries,,ALLOW,20260917_154146_01227_ueuue
2026-09-17T15:41:46.403771Z,gov-biz,gov_business_analyst|public,EXECUTE,Queries,,ALLOW,20260917_154146_01226_ueuue
2026-09-17T15:41:46.286569Z,gov-fraud,gov_fraud_analyst|public,EXECUTE,Queries,,ALLOW,20260917_154146_01225_ueuue
2026-09-17T15:41:46.160332Z,gov-admin,gov_data_admin|public,EXECUTE,Queries,,ALLOW,20260917_154146_01224_ueuue
2026-09-17T15:41:25.004893Z,dv-admin,sysadmin,SHOW,Tables,js_financial_ice.gov_demo.*,ALLOW,
2026-09-17T15:41:24.969532Z,dv-admin,sysadmin,SELECT,Tables,js_financial_ice.gov_demo.payment_business_summary.*,ALLOW,
2026-09-17T15:41:24.934266Z,dv-admin,sysadmin,SHOW,Tables,js_financial_ice.gov_demo.payment_business_summary.*,ALLOW,
2026-09-17T15:41:24.899404Z,dv-admin,sysadmin,SELECT,Tables,js_financial_ice.gov_demo.customer_transactions.*,ALLOW,
2026-09-17T15:41:24.863711Z,dv-admin,sysadmin,SHOW,Tables,js_financial_ice.gov_demo.customer_transactions.*,ALLOW,
2026-09-17T15:41:24.818286Z,dv-admin,sysadmin,SELECT,Tables,js_financial_ice.gov_demo.payment_business_summary.*,ALLOW,
2026-09-17T15:41:24.784121Z,dv-admin,sysadmin,SHOW,Tables,js_financial_ice.gov_demo.payment_business_summary.*,ALLOW,
2026-09-17T15:41:24.750141Z,dv-admin,sysadmin,SELECT,Tables,js_financial_ice.gov_demo.payment_business_summary.*,ALLOW,
2026-09-17T15:41:24.715919Z,dv-admin,sysadmin,SHOW,Tables,js_financial_ice.gov_demo.payment_business_summary.*,ALLOW,
2026-09-17T15:41:24.680976Z,dv-admin,sysadmin,SELECT,Tables,js_financial_ice.gov_demo.customer_transactions.*,ALLOW,
2026-09-17T15:41:24.646842Z,dv-admin,sysadmin,SHOW,Tables,js_financial_ice.gov_demo.customer_transactions.*,ALLOW,
2026-09-17T15:41:24.243203Z,dv-admin,sysadmin,DROP,Tables,js_financial_ice.gov_demo.*,ALLOW,
2026-09-17T15:41:24.207728Z,dv-admin,sysadmin,ALTER,Tables,js_financial_ice.gov_demo.*,ALLOW,
2026-09-17T15:41:24.171721Z,dv-admin,sysadmin,CREATE,Tables,js_financial_ice.gov_demo.*,ALLOW,
2026-09-17T15:41:24.136300Z,dv-admin,sysadmin,DELETE,Tables,js_financial_ice.gov_demo.*,ALLOW,
2026-09-17T15:41:24.100393Z,dv-admin,sysadmin,UPDATE,Tables,js_financial_ice.gov_demo.*,ALLOW,
2026-09-17T15:41:24.064732Z,dv-admin,sysadmin,INSERT,Tables,js_financial_ice.gov_demo.*,ALLOW,
2026-09-17T15:41:24.029656Z,dv-admin,sysadmin,SELECT,Tables,js_financial_ice.gov_demo.*,ALLOW,
2026-09-17T15:41:23.995077Z,dv-admin,sysadmin,SHOW,Tables,js_financial_ice.gov_demo.*,ALLOW,
2026-09-17T15:40:52.986724Z,dv-admin,sysadmin,SHOW,Tables,js_financial_ice.gov_demo.*,ALLOW,
2026-09-17T15:40:52.947016Z,dv-admin,sysadmin,CREATE,Tables,js_financial_ice.gov_demo.*,ALLOW,
2026-09-17T15:40:52.856571Z,dv-admin,sysadmin,DROP,Tables,js_financial_ice.gov_demo.v_test2.*,ALLOW,20260917_154052_01223_ueuue
2026-09-17T15:40:52.722185Z,dv-admin,sysadmin,DROP,Tables,js_financial_ice.gov_demo.v_test_definer.*,ALLOW,20260917_154052_01221_ueuue
2026-09-17T15:40:43.570028Z,jirawut,jirawut_demo|public|pystarburst,SELECT,Tables,"js_financial_ice.gov_demo.customer_transactions.[country_code,amount,customer_id]",ALLOW,20260917_154043_01219_ueuue
2026-09-17T15:40:43.569797Z,dv-admin,sysadmin,SELECT,Tables,js_financial_ice.gov_demo.v_test2.*,ALLOW,20260917_154043_01219_ueuue
2026-09-17T15:40:43.416742Z,jirawut,jirawut_demo|public|pystarburst,SELECT,Tables,"js_financial_ice.gov_demo.customer_transactions.[country_code,amount,customer_id]",ALLOW,20260917_154043_01217_ueuue
2026-09-17T15:40:43.416638Z,jirawut,jirawut_demo|public|pystarburst,SELECT,Tables,js_financial_ice.gov_demo.v_test2.*,ALLOW,20260917_154043_01217_ueuue
2026-09-17T15:40:43.315090Z,jirawut,jirawut_demo|public|pystarburst,SELECT,Tables,"js_financial_ice.gov_demo.customer_transactions.[country_code,amount,customer_id]",ALLOW,20260917_154043_01216_ueuue
2026-09-17T15:40:43.292151Z,jirawut,jirawut_demo|public|pystarburst,CREATE,Tables,js_financial_ice.gov_demo.v_test2.*,ALLOW,20260917_154043_01216_ueuue
2026-09-17T15:40:43.177655Z,dv-admin,sysadmin,SELECT,Tables,js_financial_ice.gov_demo.*,ALLOW,
2026-09-17T15:40:43.140542Z,dv-admin,sysadmin,SELECT,Tables,js_financial_ice.gov_demo.*,ALLOW,
2026-09-17T15:40:39.509098Z,dv-admin,sysadmin,SELECT,Tables,js_financial_ice.gov_demo.*,ALLOW,
2026-09-17T15:40:32.684039Z,dv-admin,sysadmin,SELECT,Tables,js_financial_ice.gov_demo.v_test_definer.*,ALLOW,20260917_154032_01215_ueuue
2026-09-17T15:40:28.139952Z,jirawut,jirawut_demo|public|pystarburst,SELECT,Tables,js_financial_ice.gov_demo.v_test_definer.*,ALLOW,20260917_154028_01213_ueuue
2026-09-17T15:40:28.002199Z,dv-admin,sysadmin,SHOW,Tables,js_financial_ice.gov_demo.*,ALLOW,
2026-09-17T15:40:27.963464Z,dv-admin,sysadmin,CREATE,Tables,js_financial_ice.gov_demo.*,ALLOW,
2026-09-17T15:40:27.916397Z,dv-admin,sysadmin,SELECT,Tables,js_financial_ice.gov_demo.*,ALLOW,
2026-09-17T15:40:11.968437Z,dv-admin,sysadmin,SELECT,Tables,js_financial_ice.gov_demo.v_test_definer.*,ALLOW,20260917_154011_01210_ueuue
2026-09-17T15:40:04.953265Z,jirawut,jirawut_demo|public|pystarburst,SELECT,Tables,js_financial_ice.gov_demo.v_test_definer.*,ALLOW,20260917_154004_01208_ueuue
2026-09-17T15:40:04.801983Z,jirawut,jirawut_demo|public|pystarburst,CREATE,Tables,js_financial_ice.gov_demo.v_test_definer.*,ALLOW,20260917_154004_01207_ueuue
2026-09-17T15:39:44.555327Z,jirawut,jirawut_demo|public|pystarburst,SELECT,Tables,js_financial_ice.gov_demo.customer_transactions.country_code,DENY,20260917_153944_01206_ueuue
2026-09-17T15:39:44.555202Z,dv-admin,sysadmin,SELECT,Tables,js_financial_ice.gov_demo.payment_business_summary.*,ALLOW,20260917_153944_01206_ueuue
2026-09-17T15:39:44.384053Z,jirawut,jirawut_demo|public|pystarburst,SELECT,Tables,"js_financial_ice.gov_demo.customer_transactions.[fraud_flag,country_code,event_timestamp,channel,risk_score,transaction_status,merchant_category,amount]",ALLOW,20260917_153944_01204_ueuue
2026-09-17T15:39:44.383861Z,jirawut,jirawut_demo|public|pystarburst,SELECT,Tables,js_financial_ice.gov_demo.payment_business_summary.*,ALLOW,20260917_153944_01204_ueuue
2026-09-17T15:39:44.268238Z,jirawut,jirawut_demo|public|pystarburst,SELECT,Tables,js_financial_ice.gov_demo.customer_transactions.*,ALLOW,20260917_153944_01203_ueuue
2026-09-17T15:39:32.884898Z,jirawut,jirawut_demo|public|pystarburst,SELECT,Tables,js_financial_ice.gov_demo.customer_transactions.country_code,DENY,20260917_153932_01202_ueuue
2026-09-17T15:39:32.884776Z,dv-admin,sysadmin,SELECT,Tables,js_financial_ice.gov_demo.payment_business_summary.*,ALLOW,20260917_153932_01202_ueuue
2026-09-17T15:39:32.719665Z,dv-admin,sysadmin,SELECT,Tables,js_financial_ice.gov_demo.customer_transactions.country_code,ALLOW,20260917_153932_01200_ueuue
2026-09-17T15:39:32.540787Z,dv-admin,sysadmin,SELECT,Tables,js_financial_ice.gov_demo.customer_transactions.country_code,ALLOW,20260917_153932_01198_ueuue
2026-09-17T15:39:32.404689Z,jirawut,jirawut_demo|public|pystarburst,SELECT,Tables,"js_financial_ice.gov_demo.customer_transactions.[fraud_flag,country_code,event_timestamp,channel,risk_score,transaction_status,merchant_category,amount]",ALLOW,20260917_153932_01196_ueuue
2026-09-17T15:39:32.384300Z,jirawut,jirawut_demo|public|pystarburst,CREATE,Tables,js_financial_ice.gov_demo.payment_business_summary.*,ALLOW,20260917_153932_01196_ueuue
2026-09-17T15:39:32.150907Z,dv-admin,sysadmin,INSERT,Tables,js_financial_ice.gov_demo.customer_transactions.*,ALLOW,20260917_153932_01195_ueuue
2026-09-17T15:39:31.915599Z,dv-admin,sysadmin,DELETE,Tables,js_financial_ice.gov_demo.customer_transactions.*,ALLOW,20260917_153931_01193_ueuue
2026-09-17T15:39:31.772616Z,dv-admin,sysadmin,SET,Schema properties,location=s3://js-demo/warehouse/gov_demo in js_financial_ice.gov_demo,ALLOW,20260917_153931_01191_ueuue
2026-09-17T15:39:31.772583Z,dv-admin,sysadmin,CREATE,Tables,js_financial_ice.gov_demo.*,ALLOW,20260917_153931_01191_ueuue
2026-09-17T15:39:31.627256Z,dv-admin,sysadmin,SELECT,Tables,js_financial_ice.gov_demo.customer_transactions.*,ALLOW,20260917_153931_01189_ueuue
2026-09-17T15:38:37.301216Z,dv-admin,sysadmin,SELECT,Tables,js_financial_ice.gov_demo.payment_business_summary.*,ALLOW,20260917_153837_01184_ueuue
2026-09-17T15:38:37.119806Z,dv-admin,sysadmin,SELECT,Tables,js_financial_ice.gov_demo.customer_transactions.country_code,ALLOW,20260917_153837_01182_ueuue
2026-09-17T15:38:28.451650Z,dv-admin,sysadmin,SELECT,Tables,js_financial_ice.gov_demo.payment_business_summary.*,ALLOW,20260917_153828_01180_ueuue
2026-09-17T15:38:28.377660Z,dv-admin,sysadmin,SELECT,Tables,js_financial_ice.gov_demo.customer_transactions.country_code,ALLOW,20260917_153828_01179_ueuue
2026-09-17T15:38:28.276808Z,dv-admin,sysadmin,SELECT,Tables,js_financial_ice.gov_demo.customer_transactions.country_code,ALLOW,20260917_153828_01178_ueuue
2026-09-17T15:38:28.169396Z,dv-admin,sysadmin,SELECT,Tables,"js_financial_ice.gov_demo.customer_transactions.[fraud_flag,country_code,event_timestamp,channel,risk_score,transaction_status,merchant_category,amount]",ALLOW,20260917_153828_01177_ueuue
2026-09-17T15:38:28.146671Z,dv-admin,sysadmin,CREATE,Tables,js_financial_ice.gov_demo.payment_business_summary.*,ALLOW,20260917_153828_01177_ueuue
2026-09-17T15:38:27.644173Z,dv-admin,sysadmin,INSERT,Tables,js_financial_ice.gov_demo.customer_transactions.*,ALLOW,20260917_153827_01175_ueuue
2026-09-17T15:38:27.382248Z,dv-admin,sysadmin,DELETE,Tables,js_financial_ice.gov_demo.customer_transactions.*,ALLOW,20260917_153827_01173_ueuue
2026-09-17T15:38:27.095451Z,dv-admin,sysadmin,CREATE,Tables,js_financial_ice.gov_demo.customer_transactions.*,ALLOW,20260917_153827_01171_ueuue
2026-09-17T15:38:26.967227Z,dv-admin,sysadmin,SET,Schema properties,location=s3://js-demo/warehouse/gov_demo in js_financial_ice.gov_demo,ALLOW,20260917_153826_01169_ueuue
2026-09-17T15:38:26.967191Z,dv-admin,sysadmin,CREATE,Tables,js_financial_ice.gov_demo.*,ALLOW,20260917_153826_01169_ueuue
2026-09-17T15:38:26.359075Z,dv-admin,sysadmin,SHOW,Tables,js_financial_ice.gov_demo.*,ALLOW,20260917_153826_01163_ueuue
2026-09-17T15:38:26.309228Z,dv-admin,sysadmin,SET,Schema properties,location=s3://js-demo/warehouse/gov_demo in js_financial_ice.gov_demo,ALLOW,20260917_153826_01162_ueuue
2026-09-17T15:38:26.308841Z,dv-admin,sysadmin,CREATE,Tables,js_financial_ice.gov_demo.*,ALLOW,20260917_153826_01162_ueuue
2026-09-17T15:38:26.261036Z,dv-admin,sysadmin,DROP,Tables,js_financial_ice.gov_demo.*,ALLOW,20260917_153826_01161_ueuue
2026-09-17T15:38:26.199323Z,dv-admin,sysadmin,SHOW,Tables,js_financial_ice.gov_demo.*,ALLOW,20260917_153826_01160_ueuue
2026-09-17T15:38:19.395392Z,dv-admin,sysadmin,CREATE,Tables,js_financial_ice.gov_demo.customer_transactions.*,ALLOW,20260917_153819_01158_ueuue
2026-09-17T15:38:19.256856Z,dv-admin,sysadmin,CREATE,Tables,js_financial_ice.gov_demo.*,ALLOW,20260917_153819_01156_ueuue
2026-09-17T15:35:15.213459Z,dv-admin,sysadmin,SHOW,Tables,js_financial_ice.gov_demo.*,ALLOW,20260917_153515_01092_ueuue
2026-09-17T15:35:15.141794Z,dv-admin,sysadmin,CREATE,Tables,js_financial_ice.gov_demo.*,ALLOW,20260917_153515_01091_ueuue
2026-09-17T15:32:14.910124Z,gov-audit,jirawut_demo|public|pystarburst,EXECUTE,Queries,,ALLOW,20260917_153214_01085_ueuue
2026-09-17T15:32:14.813618Z,gov-tha,jirawut_demo|public|pystarburst,EXECUTE,Queries,,ALLOW,20260917_153214_01084_ueuue
2026-09-17T15:32:14.677904Z,gov-biz,jirawut_demo|public|pystarburst,EXECUTE,Queries,,ALLOW,20260917_153214_01083_ueuue
2026-09-17T15:32:14.574453Z,gov-admin,jirawut_demo|public|pystarburst,EXECUTE,Queries,,ALLOW,20260917_153214_01082_ueuue
2026-09-17T15:32:14.444044Z,gov-fraud,jirawut_demo|public|pystarburst,EXECUTE,Queries,,ALLOW,20260917_153214_01081_ueuue
